id,label,parent,value
"Chordata_AVES_PASSERIFORMES_Sylviidae_Cannaiola di Blit_Acrocephalus dumetorum Blyth, 1849","Acrocephalus dumetorum Blyth, 1849",Chordata_AVES_PASSERIFORMES_Sylviidae_Cannaiola di Blit,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Cannaiola verdognola,Cannaiola verdognola,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Cannaiola verdognola_Acrocephalus palustris Bechstein, 1798","Acrocephalus palustris Bechstein, 1798",Chordata_AVES_PASSERIFORMES_Sylviidae_Cannaiola verdognola,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Cannareccione,Cannareccione,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Cannareccione_Acrocephalus arundinaceus Linnaeus, 1758","Acrocephalus arundinaceus Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Sylviidae_Cannareccione,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Capinera,Capinera,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Capinera_Sylvia atricapilla Linnaeus, 1758","Sylvia atricapilla Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Sylviidae_Capinera,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Fiorrancino,Fiorrancino,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Fiorrancino_Regulus ignicapillus Temminck, 1820 ","Regulus ignicapillus Temminck, 1820 ",Chordata_AVES_PASSERIFORMES_Sylviidae_Fiorrancino,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Forapaglie,Forapaglie,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Forapaglie_Acrocephalus schoenobaenus Linnaeus, 1758","Acrocephalus schoenobaenus Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Sylviidae_Forapaglie,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Forapaglie castagnolo,Forapaglie castagnolo,Chordata_AVES_PASSERIFORMES_Sylviidae,3
"Chordata_AVES_PASSERIFORMES_Sylviidae_Forapaglie castagnolo_Acrocephalus melanopogon (Temminck, 1823)","Acrocephalus melanopogon (Temminck, 1823)",Chordata_AVES_PASSERIFORMES_Sylviidae_Forapaglie castagnolo,3
Chordata_AVES_PASSERIFORMES_Sylviidae_Forapaglie macchiettato,Forapaglie macchiettato,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Forapaglie macchiettato_Locustella naevia (Boddaert, 1783)","Locustella naevia (Boddaert, 1783)",Chordata_AVES_PASSERIFORMES_Sylviidae_Forapaglie macchiettato,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Luì bianco,Luì bianco,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Luì bianco_Phylloscopus bonelli Vieillot, 1819","Phylloscopus bonelli Vieillot, 1819",Chordata_AVES_PASSERIFORMES_Sylviidae_Luì bianco,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Luì boreale,Luì boreale,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Luì boreale_Phylloscopus borealis (Blasius, 1858)","Phylloscopus borealis (Blasius, 1858)",Chordata_AVES_PASSERIFORMES_Sylviidae_Luì boreale,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Luì forestiero,Luì forestiero,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Luì forestiero_Phylloscopus inornatus Blyth, 1842","Phylloscopus inornatus Blyth, 1842",Chordata_AVES_PASSERIFORMES_Sylviidae_Luì forestiero,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Luì grosso,Luì grosso,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Luì grosso_Phylloscopus trochilus Linnaeus, 1758","Phylloscopus trochilus Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Sylviidae_Luì grosso,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Luì piccolo,Luì piccolo,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Luì piccolo_Phylloscopus collybita Vieillot, 1817","Phylloscopus collybita Vieillot, 1817",Chordata_AVES_PASSERIFORMES_Sylviidae_Luì piccolo,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Luì scuro,Luì scuro,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Luì scuro_Phylloscopus fuscatus Blyth, 1842","Phylloscopus fuscatus Blyth, 1842",Chordata_AVES_PASSERIFORMES_Sylviidae_Luì scuro,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Luì verde,Luì verde,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Luì verde_Phylloscopus sibilatrix Bechstein, 1795","Phylloscopus sibilatrix Bechstein, 1795",Chordata_AVES_PASSERIFORMES_Sylviidae_Luì verde,2
Chordata_AVES_PASSERIFORMES_Sylviidae_MagNon precisatoina,MagNon precisatoina,Chordata_AVES_PASSERIFORMES_Sylviidae,3
"Chordata_AVES_PASSERIFORMES_Sylviidae_MagNon precisatoina_Sylvia undata (Boddaert, 1783)","Sylvia undata (Boddaert, 1783)",Chordata_AVES_PASSERIFORMES_Sylviidae_MagNon precisatoina,3
Chordata_AVES_PASSERIFORMES_Sylviidae_MagNon precisatoina sarda,MagNon precisatoina sarda,Chordata_AVES_PASSERIFORMES_Sylviidae,3
"Chordata_AVES_PASSERIFORMES_Sylviidae_MagNon precisatoina sarda_Sylvia sarda Temminck, 1830","Sylvia sarda Temminck, 1830",Chordata_AVES_PASSERIFORMES_Sylviidae_MagNon precisatoina sarda,3
Chordata_AVES_PASSERIFORMES_Sylviidae_Occhiocotto,Occhiocotto,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Occhiocotto_Sylvia melanocephala Gmelin, 1789","Sylvia melanocephala Gmelin, 1789",Chordata_AVES_PASSERIFORMES_Sylviidae_Occhiocotto,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Pagliarolo,Pagliarolo,Chordata_AVES_PASSERIFORMES_Sylviidae,5
"Chordata_AVES_PASSERIFORMES_Sylviidae_Pagliarolo_Acrocephalus paludicola Vieillot, 1817","Acrocephalus paludicola Vieillot, 1817",Chordata_AVES_PASSERIFORMES_Sylviidae_Pagliarolo,5
Chordata_AVES_PASSERIFORMES_Sylviidae_Regolo,Regolo,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Regolo_Regulus regulus Linnaeus, 1758","Regulus regulus Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Sylviidae_Regolo,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Salciaiola,Salciaiola,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Salciaiola_Locustella luscinioides (Savi, 1824)","Locustella luscinioides (Savi, 1824)",Chordata_AVES_PASSERIFORMES_Sylviidae_Salciaiola,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Silvia del Ruppel,Silvia del Ruppel,Chordata_AVES_PASSERIFORMES_Sylviidae,3
"Chordata_AVES_PASSERIFORMES_Sylviidae_Silvia del Ruppel_Sylvia rueppellii Temminck, 1820","Sylvia rueppellii Temminck, 1820",Chordata_AVES_PASSERIFORMES_Sylviidae_Silvia del Ruppel,3
Chordata_AVES_PASSERIFORMES_Sylviidae_Sterpazzola,Sterpazzola,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Sterpazzola_Sylvia communis Latham, 1787","Sylvia communis Latham, 1787",Chordata_AVES_PASSERIFORMES_Sylviidae_Sterpazzola,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Sterpazzola Non precisatoa,Sterpazzola Non precisatoa,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Sterpazzola Non precisatoa_Sylvia nana (Hemprich & Ehrenberg, 1833)","Sylvia nana (Hemprich & Ehrenberg, 1833)",Chordata_AVES_PASSERIFORMES_Sylviidae_Sterpazzola Non precisatoa,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Sterpazzola di Sardegna,Sterpazzola di Sardegna,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Sterpazzola di Sardegna_Sylvia conspicillata Temminck, 1820","Sylvia conspicillata Temminck, 1820",Chordata_AVES_PASSERIFORMES_Sylviidae_Sterpazzola di Sardegna,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Sterpazzolina,Sterpazzolina,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Sterpazzolina_Sylvia cantillans Pallas, 1784","Sylvia cantillans Pallas, 1784",Chordata_AVES_PASSERIFORMES_Sylviidae_Sterpazzolina,2
Chordata_AVES_PASSERIFORMES_Sylviidae_Usignolo di fiume,Usignolo di fiume,Chordata_AVES_PASSERIFORMES_Sylviidae,2
"Chordata_AVES_PASSERIFORMES_Sylviidae_Usignolo di fiume_Cettia cetti (Temminck, 1820)","Cettia cetti (Temminck, 1820)",Chordata_AVES_PASSERIFORMES_Sylviidae_Usignolo di fiume,2
Chordata_AVES_PASSERIFORMES_Tchodromadidae,Tchodromadidae,Chordata_AVES_PASSERIFORMES,2
Chordata_AVES_PASSERIFORMES_Tchodromadidae_Picchio muraiolo,Picchio muraiolo,Chordata_AVES_PASSERIFORMES_Tchodromadidae,2
"Chordata_AVES_PASSERIFORMES_Tchodromadidae_Picchio muraiolo_Tichodroma muraria Linnaeus, 1766","Tichodroma muraria Linnaeus, 1766",Chordata_AVES_PASSERIFORMES_Tchodromadidae_Picchio muraiolo,2
Chordata_AVES_PASSERIFORMES_Timaliidae,Timaliidae,Chordata_AVES_PASSERIFORMES,2
Chordata_AVES_PASSERIFORMES_Timaliidae_Basettino,Basettino,Chordata_AVES_PASSERIFORMES_Timaliidae,2
"Chordata_AVES_PASSERIFORMES_Timaliidae_Basettino_Panurus biarmicus Linnaeus, 1758","Panurus biarmicus Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Timaliidae_Basettino,2
Chordata_AVES_PASSERIFORMES_Troglodytidae,Troglodytidae,Chordata_AVES_PASSERIFORMES,2
Chordata_AVES_PASSERIFORMES_Troglodytidae_Scricciolo,Scricciolo,Chordata_AVES_PASSERIFORMES_Troglodytidae,2
"Chordata_AVES_PASSERIFORMES_Troglodytidae_Scricciolo_Troglodytes troglodytes (Linnaeus, 1758)","Troglodytes troglodytes (Linnaeus, 1758)",Chordata_AVES_PASSERIFORMES_Troglodytidae_Scricciolo,2
Chordata_AVES_PASSERIFORMES_Turdidae,Turdidae,Chordata_AVES_PASSERIFORMES,69
Chordata_AVES_PASSERIFORMES_Turdidae_Calliope,Calliope,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Calliope_Luscinia calliope Pallas, 1776","Luscinia calliope Pallas, 1776",Chordata_AVES_PASSERIFORMES_Turdidae_Calliope,2
Chordata_AVES_PASSERIFORMES_Turdidae_Cesena,Cesena,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Cesena_Turdus pilaris Linnaeus, 1758","Turdus pilaris Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Turdidae_Cesena,2
Chordata_AVES_PASSERIFORMES_Turdidae_Cesena di Naumann,Cesena di Naumann,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Cesena di Naumann_Turdus naumanni Temminck, 1820","Turdus naumanni Temminck, 1820",Chordata_AVES_PASSERIFORMES_Turdidae_Cesena di Naumann,2
Chordata_AVES_PASSERIFORMES_Turdidae_Codazzurro,Codazzurro,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Codazzurro_Tarsiger cyanurus Pallas, 1773","Tarsiger cyanurus Pallas, 1773",Chordata_AVES_PASSERIFORMES_Turdidae_Codazzurro,2
Chordata_AVES_PASSERIFORMES_Turdidae_Codirosso,Codirosso,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Codirosso_Phoenicurus phoenicurus Linnaeus, 1758","Phoenicurus phoenicurus Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Turdidae_Codirosso,2
Chordata_AVES_PASSERIFORMES_Turdidae_Codirosso algerino,Codirosso algerino,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Codirosso algerino_Phoenicurus moussieri Olphe-Galliard, 1852","Phoenicurus moussieri Olphe-Galliard, 1852",Chordata_AVES_PASSERIFORMES_Turdidae_Codirosso algerino,2
Chordata_AVES_PASSERIFORMES_Turdidae_Codirosso spazzacamino,Codirosso spazzacamino,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Codirosso spazzacamino_Phoenicurus ochrurus Gmellin, 1789","Phoenicurus ochrurus Gmellin, 1789",Chordata_AVES_PASSERIFORMES_Turdidae_Codirosso spazzacamino,2
Chordata_AVES_PASSERIFORMES_Turdidae_Codirossone,Codirossone,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Codirossone_Monticola saxatilis Linnaeus, 1766","Monticola saxatilis Linnaeus, 1766",Chordata_AVES_PASSERIFORMES_Turdidae_Codirossone,2
Chordata_AVES_PASSERIFORMES_Turdidae_Culbianco,Culbianco,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Culbianco_Oenanthe oenanthe Linnaeus, 1758","Oenanthe oenanthe Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Turdidae_Culbianco,2
Chordata_AVES_PASSERIFORMES_Turdidae_Culbianco isabellino,Culbianco isabellino,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Culbianco isabellino_Oenanthe isabellina Temminck, 1829","Oenanthe isabellina Temminck, 1829",Chordata_AVES_PASSERIFORMES_Turdidae_Culbianco isabellino,2
Chordata_AVES_PASSERIFORMES_Turdidae_Merlo,Merlo,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Merlo_Turdus merula Linnaeus, 1758","Turdus merula Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Turdidae_Merlo,2
Chordata_AVES_PASSERIFORMES_Turdidae_Merlo dal collare,Merlo dal collare,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Merlo dal collare_Turdus torquatus Linnaeus, 1758","Turdus torquatus Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Turdidae_Merlo dal collare,2
Chordata_AVES_PASSERIFORMES_Turdidae_Monachella,Monachella,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Monachella_Oenanthe hispanica Linnaeus, 1758","Oenanthe hispanica Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Turdidae_Monachella,2
Chordata_AVES_PASSERIFORMES_Turdidae_Monachella del deserto,Monachella del deserto,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Monachella del deserto_Oenanthe deserti Temminck, 1825","Oenanthe deserti Temminck, 1825",Chordata_AVES_PASSERIFORMES_Turdidae_Monachella del deserto,2
Chordata_AVES_PASSERIFORMES_Turdidae_Monachella dorsonero,Monachella dorsonero,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Monachella dorsonero_Oenanthe pleschanka Lepechin, 1770","Oenanthe pleschanka Lepechin, 1770",Chordata_AVES_PASSERIFORMES_Turdidae_Monachella dorsonero,2
Chordata_AVES_PASSERIFORMES_Turdidae_Monachella nera,Monachella nera,Chordata_AVES_PASSERIFORMES_Turdidae,3
"Chordata_AVES_PASSERIFORMES_Turdidae_Monachella nera_Oenanthe leucura Gmelin, 1789","Oenanthe leucura Gmelin, 1789",Chordata_AVES_PASSERIFORMES_Turdidae_Monachella nera,3
Chordata_AVES_PASSERIFORMES_Turdidae_Passero solitario,Passero solitario,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Passero solitario_Monticola solitarius Linnaeus, 1758","Monticola solitarius Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Turdidae_Passero solitario,2
Chordata_AVES_PASSERIFORMES_Turdidae_Pettazzurro,Pettazzurro,Chordata_AVES_PASSERIFORMES_Turdidae,3
"Chordata_AVES_PASSERIFORMES_Turdidae_Pettazzurro_Luscinia svecica Linnaeus, 1758","Luscinia svecica Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Turdidae_Pettazzurro,3
Chordata_AVES_PASSERIFORMES_Turdidae_Pettirosso,Pettirosso,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Pettirosso_Erithacus rubecula (Linnaeus, 1758)","Erithacus rubecula (Linnaeus, 1758)",Chordata_AVES_PASSERIFORMES_Turdidae_Pettirosso,2
Chordata_AVES_PASSERIFORMES_Turdidae_Saltimpalo,Saltimpalo,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Saltimpalo_Saxicola torquata Linnaeus, 1758","Saxicola torquata Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Turdidae_Saltimpalo,2
Chordata_AVES_PASSERIFORMES_Turdidae_Stiaccino,Stiaccino,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Stiaccino_Saxicola rubetra Linnaeus, 1758","Saxicola rubetra Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Turdidae_Stiaccino,2
Chordata_AVES_PASSERIFORMES_Turdidae_Tordela,Tordela,Chordata_AVES_PASSERIFORMES_Turdidae,3
"Chordata_AVES_PASSERIFORMES_Turdidae_Tordela_Turdus viscivorus Linnaeus, 1758","Turdus viscivorus Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Turdidae_Tordela,3
Chordata_AVES_PASSERIFORMES_Turdidae_Tordo bottaccio,Tordo bottaccio,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Tordo bottaccio_Turdus philomelos Brehm, 1831","Turdus philomelos Brehm, 1831",Chordata_AVES_PASSERIFORMES_Turdidae_Tordo bottaccio,2
Chordata_AVES_PASSERIFORMES_Turdidae_Tordo di Baird,Tordo di Baird,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Tordo di Baird_Catharus minimus (Lafresnaye, 1848)","Catharus minimus (Lafresnaye, 1848)",Chordata_AVES_PASSERIFORMES_Turdidae_Tordo di Baird,2
Chordata_AVES_PASSERIFORMES_Turdidae_Tordo di Swainson,Tordo di Swainson,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Tordo di Swainson_Catharus ustulatus Nuttall, 1840","Catharus ustulatus Nuttall, 1840",Chordata_AVES_PASSERIFORMES_Turdidae_Tordo di Swainson,2
Chordata_AVES_PASSERIFORMES_Turdidae_Tordo dorato,Tordo dorato,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Tordo dorato_Zoothera dauma Latham, 1790","Zoothera dauma Latham, 1790",Chordata_AVES_PASSERIFORMES_Turdidae_Tordo dorato,2
Chordata_AVES_PASSERIFORMES_Turdidae_Tordo golanera,Tordo golanera,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Tordo golanera_Turdus ruficollis Pallas, 1776","Turdus ruficollis Pallas, 1776",Chordata_AVES_PASSERIFORMES_Turdidae_Tordo golanera,2
Chordata_AVES_PASSERIFORMES_Turdidae_Tordo oscuro,Tordo oscuro,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Tordo oscuro_Turdus obscurus Gmelin, 1789","Turdus obscurus Gmelin, 1789",Chordata_AVES_PASSERIFORMES_Turdidae_Tordo oscuro,2
Chordata_AVES_PASSERIFORMES_Turdidae_Tordo sassello,Tordo sassello,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Tordo sassello_Turdus iliacus Linnaeus, 1758","Turdus iliacus Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Turdidae_Tordo sassello,2
Chordata_AVES_PASSERIFORMES_Turdidae_Tordo siberiano,Tordo siberiano,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Tordo siberiano_Zoothera sibirica Pallas, 1776","Zoothera sibirica Pallas, 1776",Chordata_AVES_PASSERIFORMES_Turdidae_Tordo siberiano,2
Chordata_AVES_PASSERIFORMES_Turdidae_Usignolo,Usignolo,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Usignolo_Luscinia megarhynchos  Brehm, 1831","Luscinia megarhynchos  Brehm, 1831",Chordata_AVES_PASSERIFORMES_Turdidae_Usignolo,2
Chordata_AVES_PASSERIFORMES_Turdidae_Usignolo d'Africa,Usignolo d'Africa,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Usignolo d'Africa_Cercotrichas galactotes (Temminck, 1820)","Cercotrichas galactotes (Temminck, 1820)",Chordata_AVES_PASSERIFORMES_Turdidae_Usignolo d'Africa,2
Chordata_AVES_PASSERIFORMES_Turdidae_Usignolo maggiore,Usignolo maggiore,Chordata_AVES_PASSERIFORMES_Turdidae,2
"Chordata_AVES_PASSERIFORMES_Turdidae_Usignolo maggiore_Luscinia luscinia Linnaeus, 1758","Luscinia luscinia Linnaeus, 1758",Chordata_AVES_PASSERIFORMES_Turdidae_Usignolo maggiore,2
Chordata_AVES_PELECANIFORMES,PELECANIFORMES,Chordata_AVES,21
Chordata_AVES_PELECANIFORMES_Pelecanidae,Pelecanidae,Chordata_AVES_PELECANIFORMES,9
Chordata_AVES_PELECANIFORMES_Pelecanidae_Pellicano,Pellicano,Chordata_AVES_PELECANIFORMES_Pelecanidae,3
"Chordata_AVES_PELECANIFORMES_Pelecanidae_Pellicano_Pelecanus onocrotalus Linnaeus, 1758","Pelecanus onocrotalus Linnaeus, 1758",Chordata_AVES_PELECANIFORMES_Pelecanidae_Pellicano,3
Chordata_AVES_PELECANIFORMES_Pelecanidae_Pellicano riccio,Pellicano riccio,Chordata_AVES_PELECANIFORMES_Pelecanidae,6
"Chordata_AVES_PELECANIFORMES_Pelecanidae_Pellicano riccio_Pelecanus crispus Bruch, 1832","Pelecanus crispus Bruch, 1832",Chordata_AVES_PELECANIFORMES_Pelecanidae_Pellicano riccio,6
Chordata_AVES_PELECANIFORMES_Phalacrocoracidae,Phalacrocoracidae,Chordata_AVES_PELECANIFORMES,10
Chordata_AVES_PELECANIFORMES_Phalacrocoracidae_Cormorano,Cormorano,Chordata_AVES_PELECANIFORMES_Phalacrocoracidae,2
"Chordata_AVES_PELECANIFORMES_Phalacrocoracidae_Cormorano_Phalacrocorax carbo (Linnaeus, 1758)","Phalacrocorax carbo (Linnaeus, 1758)",Chordata_AVES_PELECANIFORMES_Phalacrocoracidae_Cormorano,2
Chordata_AVES_PELECANIFORMES_Phalacrocoracidae_Marangone dal ciuffo ,Marangone dal ciuffo ,Chordata_AVES_PELECANIFORMES_Phalacrocoracidae,2
"Chordata_AVES_PELECANIFORMES_Phalacrocoracidae_Marangone dal ciuffo _Phalacrocorax aristotelis (Linnaeus, 1761) ","Phalacrocorax aristotelis (Linnaeus, 1761) ",Chordata_AVES_PELECANIFORMES_Phalacrocoracidae_Marangone dal ciuffo ,2
Chordata_AVES_PELECANIFORMES_Phalacrocoracidae_Marangone dal ciuffo ss. mediterranea,Marangone dal ciuffo ss. mediterranea,Chordata_AVES_PELECANIFORMES_Phalacrocoracidae,2
Chordata_AVES_PELECANIFORMES_Phalacrocoracidae_Marangone dal ciuffo ss. mediterranea_Phalacrocorax aristotelis desmaresti,Phalacrocorax aristotelis desmaresti,Chordata_AVES_PELECANIFORMES_Phalacrocoracidae_Marangone dal ciuffo ss. mediterranea,2
Chordata_AVES_PELECANIFORMES_Phalacrocoracidae_Marangone minore,Marangone minore,Chordata_AVES_PELECANIFORMES_Phalacrocoracidae,4
"Chordata_AVES_PELECANIFORMES_Phalacrocoracidae_Marangone minore_Phalacrocorax  pygmeus (Pallas, 1773)","Phalacrocorax  pygmeus (Pallas, 1773)",Chordata_AVES_PELECANIFORMES_Phalacrocoracidae_Marangone minore,4
Chordata_AVES_PELECANIFORMES_Sulidae,Sulidae,Chordata_AVES_PELECANIFORMES,2
Chordata_AVES_PELECANIFORMES_Sulidae_Sula,Sula,Chordata_AVES_PELECANIFORMES_Sulidae,2
"Chordata_AVES_PELECANIFORMES_Sulidae_Sula_Sula bassana (Linnaeus, 1758)","Sula bassana (Linnaeus, 1758)",Chordata_AVES_PELECANIFORMES_Sulidae_Sula,2
Chordata_AVES_PHOENICOPTERIFORMES,PHOENICOPTERIFORMES,Chordata_AVES,5
Chordata_AVES_PHOENICOPTERIFORMES_Phoenicopteridae,Phoenicopteridae,Chordata_AVES_PHOENICOPTERIFORMES,5
Chordata_AVES_PHOENICOPTERIFORMES_Phoenicopteridae_Fenicottero,Fenicottero,Chordata_AVES_PHOENICOPTERIFORMES_Phoenicopteridae,5
"Chordata_AVES_PHOENICOPTERIFORMES_Phoenicopteridae_Fenicottero_Phoenicopterus ruber Linnaeus, 1758","Phoenicopterus ruber Linnaeus, 1758",Chordata_AVES_PHOENICOPTERIFORMES_Phoenicopteridae_Fenicottero,5
Chordata_AVES_PICIFORMES,PICIFORMES,Chordata_AVES,23
Chordata_AVES_PICIFORMES_Picidae,Picidae,Chordata_AVES_PICIFORMES,23
Chordata_AVES_PICIFORMES_Picidae_Picchio cenerino,Picchio cenerino,Chordata_AVES_PICIFORMES_Picidae,3
"Chordata_AVES_PICIFORMES_Picidae_Picchio cenerino_Picus canus Gmelin, 1788","Picus canus Gmelin, 1788",Chordata_AVES_PICIFORMES_Picidae_Picchio cenerino,3
Chordata_AVES_PICIFORMES_Picidae_Picchio dorsobianco,Picchio dorsobianco,Chordata_AVES_PICIFORMES_Picidae,3
"Chordata_AVES_PICIFORMES_Picidae_Picchio dorsobianco_Picoides leucotos (Bechstein, 1803)","Picoides leucotos (Bechstein, 1803)",Chordata_AVES_PICIFORMES_Picidae_Picchio dorsobianco,3
Chordata_AVES_PICIFORMES_Picidae_Picchio nero,Picchio nero,Chordata_AVES_PICIFORMES_Picidae,3
